,0,1,2
553,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-L11 ( 0.00- 2.00 s).wav,33,"[-7.30860996  4.37153721 -0.57840461 -7.62090302 -4.45109129 -0.22918403
 -1.26506221 -2.51064992  7.27794552 -2.56119704 -6.20731735 -4.02329683
  3.3617928  -2.33368349 -4.73273087  6.54287243  6.06592035 -0.58929026
 -4.40981865 -0.34957552  3.12754297 -5.17576456  4.35131884 -1.95182109
 -0.14732394  1.47928727 -3.69961572 -1.63719785  2.2716198  -2.54227352
  2.29126382  3.65427995  5.46501398 12.54206181 -1.97226465 -3.14469695
 -2.54627585 -1.00224817  2.49248672 -8.81937408 -7.65067673  0.67884511
  0.26526642 -2.28919125 -2.05205107 -3.14303565  3.07892299 -1.86207104
 -2.53229523 -5.32357311  7.05704689  0.7012468   4.74232292  0.75663632
 -3.75006986 -1.29297113 -1.17896461 -5.72166395  7.63806057  1.21842802]"
554,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-R8 ( 0.00- 2.00 s).wav,33,"[-6.73194408 -1.68231726 -1.00137889 -8.04531193 -4.03041792 -2.40129757
  0.03238555 -1.26711798  5.94794941 -5.24152279 -5.82545042  2.2621398
  2.64092112  0.84965402 -0.92274714 -0.96405363  3.06829429 -0.21061891
 -6.85723972  0.83696002 -0.86506557 -3.58536196  4.29461956 -4.5613513
  4.81964827  1.57654536  2.48169017  0.69331378  5.2489996  -5.24438715
  1.19195044  5.51171064  8.37712479 15.85348988 -6.96737385 -7.64549541
 -5.02000952 -1.67772198  0.29606357 -3.93848205 -5.08861303  3.78321266
  8.80199146 -1.64304006 -3.9785533  -5.74057531  8.67906857 -0.51004815
  0.89567989 -8.75369358  3.24738193 -3.49319625  6.10452986  3.76462507
 -5.43428421  2.23772717 -4.42555285 -7.92978144  6.18304539  0.87701207]"
555,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-L3 ( 0.00- 2.00 s).wav,33,"[-6.75935268  2.32696891 -1.30359495 -7.77109337 -4.85724115 -0.69889057
 -0.21792054 -2.64771318  6.60183477 -2.83195281 -4.62489223 -2.35712719
  3.42446184 -1.24153113 -4.29789782  5.44410419  6.2608943   0.38179487
 -4.58598566  0.56622016  1.25718689 -4.56186295  2.97290778 -2.10511923
  1.33181095  1.68450701 -3.23568559 -1.60132122  2.53185749 -1.66463757
  2.60415411  3.18251133  5.29228973 13.00444221 -2.80528402 -4.70019531
 -3.10012603  0.09324634  1.35565031 -7.44025183 -7.85202074  1.11884964
  2.01244831 -3.15572667 -1.53889501 -2.72069764  5.0666194  -2.38229656
 -2.01529264 -5.1835022   5.43168926  0.28387034  4.76644945  1.3114202
 -3.52562475 -0.4325172  -1.81305885 -5.39096355  6.02389479  0.98634541]"
556,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-L6 ( 0.00- 2.00 s).wav,33,"[-7.89538765e+00  1.50331128e+00 -2.90815020e+00 -7.19196272e+00
 -8.82033443e+00 -6.15907550e-01  4.10289049e+00 -5.90982676e+00
  8.79150009e+00 -2.57720852e+00 -2.92458892e+00 -4.24395859e-01
  5.60959387e+00  2.18599749e+00 -7.20167398e+00  6.22031975e+00
  6.73810530e+00  8.00750196e-01 -4.39381933e+00  4.26466227e+00
 -1.18219995e+00 -3.96514082e+00 -1.95937943e+00 -3.71643496e+00
  4.05735636e+00  3.49832749e+00 -6.15159130e+00 -1.94764519e+00
  9.47013259e-01 -2.07533145e+00  1.40464664e+00  1.40980470e+00
  5.27778292e+00  1.26725082e+01 -2.06723356e+00 -6.18246555e+00
 -1.99922371e+00  5.62399721e+00  9.67449509e-03 -7.24067020e+00
 -9.91799736e+00 -3.70797485e-01  2.22835040e+00 -5.72575283e+00
  1.51944831e-01 -9.08740878e-01  6.83910370e+00 -2.40408397e+00
 -2.61782503e+00 -3.21830130e+00  3.40045762e+00  1.44701862e+00
  6.33235502e+00  2.51574469e+00 -2.00134039e+00 -2.28895473e+00
 -3.90738320e+00 -4.76208067e+00  2.12964654e+00  2.95463443e+00]"
557,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-L1 ( 0.00- 2.00 s).wav,33,"[-6.9357276  -2.05422068 -1.36003971 -9.04741096 -3.18877149 -0.7534436
 -1.61409783 -2.14654732  2.24087429 -5.23647022 -6.05576658 -0.21918443
  5.63169146  2.66468     0.50534415 -2.81180191  1.32357764  0.99849284
 -6.40807915 -0.87658     0.43324572 -6.52181959  5.76138401 -3.80117536
  7.2477293   2.19282746  5.75123405  2.49487042  6.70348644 -6.89103699
 -2.52918172  9.55692196  9.51623154 14.5357914  -6.07336903 -6.43280745
 -5.46025562 -0.86154896  2.56314325 -2.70922589 -4.58197212 -1.23663151
  7.00112438 -2.88566923 -5.61094713 -4.9134655   6.19669437  4.14020252
 -2.33133841 -4.42226124  1.78645253 -2.94728684  9.62052345  3.42704248
 -5.5054493  -0.08100437 -4.10870743 -7.41402769  3.90885019 -0.32982957]"
558,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-L2 ( 0.00- 2.00 s).wav,33,"[ -8.39021778   1.37366641  -2.66527104  -8.78253365  -8.81976414
   0.28345373   2.73256779  -6.55462074   8.32794571  -2.19683886
  -4.04597282  -0.82468098   6.97498512   2.26885796  -7.12746572
   6.22303581   8.0379591    0.89994001  -5.35246611   2.75915551
   0.06617881  -5.44022608  -0.76817352  -4.38417864   4.60757875
   3.88053203  -5.83872938  -2.01175117   0.99929971  -2.45840955
   0.42140341   2.96824861   7.14021635  14.13048267  -2.06492925
  -6.2746582   -2.28886986   5.85416269   1.18564701  -7.87440538
 -10.62796116  -1.53404927   1.73474681  -5.73098326  -0.16941649
  -0.51006335   6.45980453  -1.97402251  -2.64455318  -3.24893045
   3.90368152   0.72541684   7.2563324    2.07431841  -2.60356641
  -2.39502025  -3.99488878  -5.28667927   3.18627119   2.70993352]"
559,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-L13 ( 0.00- 2.00 s).wav,33,"[-7.13643265  2.71717954 -1.15682745 -7.76811981 -4.91448879 -0.95019835
  0.01709813 -2.68294573  7.39995527 -2.91610312 -5.13703346 -2.67698812
  3.22965002 -1.31049526 -4.72327995  6.024014    6.05720663  0.26041907
 -4.93048334  0.31605417  1.5247072  -4.93882942  3.74695873 -2.59391069
  0.94168609  1.82889366 -2.96662354 -1.54422367  2.94436479 -2.18999529
  2.60743308  3.50726938  5.6896472  14.03643894 -2.81803155 -4.51684475
 -3.30331039 -0.08770086  1.60374916 -7.99771309 -7.81259584  1.26643896
  1.90439057 -3.26200318 -2.01226926 -3.28925538  4.87507868 -2.47646785
 -2.2627697  -5.69878626  6.44282007  0.36848432  5.19472456  1.44757318
 -3.48687339 -0.94553858 -1.724262   -5.80877733  6.65213728  1.20880723]"
560,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-L4 ( 0.00- 2.00 s).wav,33,"[-7.44096327  3.09294581 -2.01306295 -7.09014225 -6.97435999 -0.67251456
  1.1928823  -4.03630447  8.98930168 -2.6322794  -4.66140366 -2.65623021
  4.07564735 -0.87820745 -6.61256456  7.28285742  6.46643829 -0.04539924
 -4.45771694  1.41102803  0.57446778 -4.01316547  0.85301977 -3.22420788
  1.03181505  2.90581918 -5.93973064 -2.38857841  1.58138192 -2.17455745
  2.43620944  2.2825501   4.97446346 13.04277134 -1.40739655 -5.12547493
 -1.4887383   2.5812459   0.78000915 -8.681036   -8.80255127  0.29703975
  0.67298251 -3.88489437 -1.29050386 -1.65233028  4.6667819  -3.04400229
 -1.73751187 -4.25538969  6.28528881  1.65819192  5.60337019  1.79025233
 -2.6851511  -1.0774852  -2.17452979 -4.68830156  4.4882493   2.36329556]"
561,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-R7 ( 0.00- 2.00 s).wav,33,"[-6.68546915e+00 -2.58806729e+00 -1.64402950e+00 -9.46078110e+00
 -5.08918810e+00 -4.02526706e-01 -1.56798351e+00 -2.88311672e+00
  5.15585470e+00 -4.80282021e+00 -6.68436956e+00  4.10755920e+00
  4.52288198e+00  1.80797517e+00 -8.21569934e-03 -2.46187091e+00
  3.68369079e+00 -1.22811604e+00 -6.57926416e+00  1.33076012e+00
  3.51985097e-01 -4.25222731e+00  3.91932988e+00 -5.42703342e+00
  7.20110750e+00  1.73415029e+00  3.34406948e+00  6.13457918e-01
  3.88234997e+00 -5.78594017e+00  4.66040015e-01  7.24052191e+00
  1.13829775e+01  1.58055668e+01 -6.99030113e+00 -8.11452198e+00
 -5.13098431e+00 -6.73537791e-01  6.91058457e-01 -3.27644491e+00
 -5.47146416e+00  2.87686419e+00  8.23505783e+00 -5.53546190e-01
 -3.10484433e+00 -4.37038803e+00  7.27464962e+00  1.40749729e+00
  1.87815619e+00 -7.95883703e+00  6.77612662e-01 -4.08861160e+00
  5.97111702e+00  1.78211296e+00 -5.78882980e+00  3.43155026e+00
 -5.48970270e+00 -8.57686520e+00  6.28743362e+00  2.65587512e-02]"
562,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-R4 ( 0.00- 2.00 s).wav,33,"[-6.66638279 -2.27786303 -0.85050255 -9.08755302 -3.97334528 -0.33022571
 -1.79497874 -2.5644629   4.95969248 -4.56065559 -6.7808609   2.28256035
  4.42014313  1.18669617 -0.38425544 -2.13315797  3.47040868 -0.4691034
 -6.45915222  0.41126269  1.04914939 -4.72835302  5.20097446 -5.15278339
  5.65644836  1.59979284  3.3769927   0.4402917   4.33201122 -5.75123835
 -0.03630701  7.35649776 10.94200134 15.63181591 -6.49234581 -7.348876
 -5.27743673 -0.91238111  1.37593246 -3.88085604 -5.29849195  2.12819862
  7.25751543 -1.11631179 -3.40711498 -4.78938484  6.82482433  1.583758
  0.74269664 -7.61827946  1.55743277 -3.73841333  6.58459044  2.28450012
 -5.74706602  2.41237664 -4.299541   -8.11389256  6.57231045  0.18372801]"
563,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-R5 ( 0.00- 2.00 s).wav,33,"[-6.89731693 -2.09672689 -0.67862332 -9.35564137 -4.09046125  0.53993362
 -2.38172317 -4.21402216  5.94504213 -3.65142798 -7.33609152  1.29208088
  5.66743231  1.43167686 -1.62430871 -1.7776655   3.94720888  0.07232463
 -6.14525795 -0.26514372  2.37120414 -5.65483856  5.5539875  -5.82743263
  4.68134212  2.84689498  2.24049592 -0.74795341  3.96212482 -6.18550158
 -1.12101352  7.85522604 12.54121685 15.47412682 -5.44681358 -6.95527458
 -4.73845816  0.93995309  2.67780399 -4.83727169 -5.86371326  0.61977744
  4.65469742 -1.34497321 -3.03762412 -3.87098241  5.34940195  2.12198186
  0.20638973 -6.26222801  1.34194756 -3.19055748  7.45261574  1.18302393
 -5.25541973  1.84015334 -3.67051983 -7.09476471  6.7950325   0.71232837]"
564,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-R13 ( 0.00- 2.00 s).wav,33,"[-6.91553497  0.08302532 -1.65324891 -8.10678101 -5.52279758 -1.18169761
 -1.7387619  -3.4164722   9.26456642 -4.67199183 -7.21164083  4.07309484
  2.7322433   1.06240797 -0.79040229 -2.21155715  2.39586926 -2.58967614
 -5.1508894   2.62633681  1.32347834 -3.0668323   3.27770233 -4.7438941
  4.37385368  2.83454251  1.63509452 -1.13341939  3.20039487 -6.62672377
  1.54417515  5.39838028 11.79063702 13.1068325  -7.52722549 -7.36763144
 -3.63595033 -0.84216726  1.55650723 -3.96756601 -4.68334961  4.51600266
  5.52078342  2.50058007 -2.27094054 -4.1559453   4.58389616  0.41955227
  2.76834345 -7.7311635   0.5954653  -3.12139821  3.13105345 -1.36238658
 -4.25986576  4.13546801 -5.79538822 -7.79721498  8.67450619  0.1634479 ]"
565,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-L14 ( 0.00- 2.00 s).wav,33,"[-6.29737043e+00  2.50966907e+00 -1.94785118e+00 -6.96223450e+00
 -5.82300425e+00 -9.69453156e-01  1.76143885e+00 -2.26428342e+00
  7.20438242e+00 -3.27181458e+00 -3.17169166e+00 -1.59444749e+00
  2.55919957e+00 -1.43670082e+00 -5.27945662e+00  6.58833265e+00
  6.28017664e+00 -9.23810899e-02 -3.88228679e+00  2.05966258e+00
 -3.74905705e-01 -2.75830698e+00  8.33359361e-01 -1.94704294e+00
  1.71559978e+00  8.99795771e-01 -4.32545757e+00 -1.21404088e+00
  1.90158021e+00  5.99513203e-03  4.60992527e+00  1.46768296e+00
  3.44002318e+00  1.25876436e+01 -2.79375839e+00 -5.21019077e+00
 -2.74528456e+00  4.49222088e-01 -8.81993651e-01 -7.50902176e+00
 -7.96975899e+00  2.49374032e+00  2.85221577e+00 -3.54060602e+00
 -4.49748993e-01 -2.37679815e+00  6.02577448e+00 -4.34949207e+00
 -1.60936260e+00 -5.45573521e+00  5.35154057e+00  1.20401895e+00
  4.03899050e+00  2.05819845e+00 -2.92242837e+00 -1.95766658e-01
 -1.90431237e+00 -5.44948149e+00  4.61488342e+00  6.47928476e-01]"
566,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A4/004-R3 ( 0.00- 2.00 s).wav,33,"[-7.14314413 -2.2506206  -0.2352269  -8.3250103  -4.60949183 -0.31966954
 -1.5228138  -3.71980715  6.18618822 -3.53931165 -7.22818184  3.91308761
  4.56478691  1.68644881 -0.80583733 -2.72804737  3.49400496 -1.18346357
 -6.57465363  1.06716299  1.91289043 -4.51046371  4.30048656 -5.7441802
  5.84477663  1.86236072  2.78055286  0.03769439  3.24929404 -6.6657877
 -0.79033917  7.22267962 11.67833138 14.37543297 -6.40682507 -7.10693169
 -4.82858753  0.24068567  1.56208158 -3.35032558 -5.18151569  2.04275322
  6.31438446 -0.07582194 -2.82258391 -3.82012415  5.48523331  1.91036761
  2.08226919 -7.46356297  0.6486845  -3.76049066  5.09268856  1.11139631
 -5.18612623  2.79254603 -4.92044401 -7.5161252   6.84116077  1.64480186]"
567,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-L12 ( 0.00- 2.00 s).wav,9,"[  8.68299961   1.58803499  -4.43771219  12.30663204   2.14346552
  -3.07600164   6.3753891    1.6755482   -4.58443928  20.56954002
   7.44511461  -4.46726322  -7.29111576  -6.28193426  -5.57895947
   5.36535215  -2.8598032   -5.60449791   4.96201134  -2.52164769
  -4.96297312  -2.34353876  -3.18864393  -3.52483439  -9.68025112
  -4.59572077  -2.10105395  -1.39264667  -4.66234875   9.40871716
  -3.00381327  -8.13213062  -8.1242485   -8.58647823  11.41583252
   9.3229847    3.62644315  -1.72177458  -0.02507468   0.63587427
   3.69646287 -12.26189137  -7.63689613  -6.39482403  -0.35065615
   0.68207049  -5.25501299  -0.62674069  -1.69256115  10.5933733
   2.00515461  16.17090225  -4.53363562   0.28891632  15.74734688
  -1.8590256    1.01787746   9.11006641  -8.33385086   2.21585417]"
568,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-L5 ( 0.00- 2.00 s).wav,9,"[  7.37125921   2.22553277  -3.92190289  10.1170311    2.84960485
  -1.94747055   3.24422956   1.8321985   -5.174438    18.33115768
   5.52127171  -5.57583904  -7.02816439  -6.21565437  -4.36541605
   5.35553026  -1.90274966  -4.70890188   4.52092648  -3.79725432
  -3.73092079  -3.42370343  -2.00706863  -1.98565483 -10.02380848
  -3.8108604   -2.33817077  -1.36894214  -4.10161877   8.76073647
  -2.65833402  -7.34951305  -7.53854465  -8.23473358  11.66007042
   9.52155876   3.91822314  -2.54977202   0.67037737  -0.26268512
   3.35382032 -11.75497913  -7.98435402  -5.65358257  -0.72946626
   0.63894165  -5.18887377  -0.49177462  -2.27182484  10.27482414
   1.81145906  15.14128399  -4.13044834  -0.33323658  12.86197662
  -0.78738683   2.16693401   9.27923775  -7.05142069   1.31750941]"
569,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-L11 ( 0.00- 2.00 s).wav,9,"[  8.59583664   2.36143446  -4.94448519  10.27213192   1.4504112
  -2.01563025   5.33768511   1.39667118  -5.04879332  20.78356743
   6.60052109  -5.19173908  -6.66074514  -6.76874876  -5.69074774
   6.49422932  -1.31055546  -6.16909599   5.63865614  -2.81257772
  -4.53256035  -2.83227563  -3.22953725  -3.2168231   -9.05324268
  -4.70380402  -2.81834221  -1.77888167  -5.29839277  10.8633585
  -1.9066906   -8.0422802   -7.83961535  -8.05870152  11.90241814
   9.02082539   3.96662974  -2.16074443   0.1820474   -0.73977423
   2.12253141 -12.51042461  -8.06564045  -6.67816162   0.13466682
   1.3209759   -5.11458635  -0.67889565  -2.044806    11.14504814
   1.87265611  17.12604713  -4.87033367  -0.29448199  14.76514435
  -0.88998652   1.1093421    8.45150757  -8.1605711    1.44667113]"
570,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-R11 ( 0.00- 2.00 s).wav,9,"[  2.57335782  -3.46793437   4.68218946  10.47402573  10.47556973
  -6.26126575   5.90627575  -3.60098624  -6.01464558  24.07371521
   8.81028843   1.50634825  -5.87629938  -3.44117999  -5.94658136
   0.66934097   3.44736338   0.47373068  -2.8354733   -3.88621831
  -1.69930649  -4.11607122  -1.00101697   0.35191637  -8.75666237
  -7.35583162  -4.88474989  -1.87492716  -5.99557734   3.28308368
  -8.86431599  -7.5595479   -6.08072329  -7.86290598   6.06520748
  13.27826405  -1.95619988   2.11947107   0.2212365    2.11670947
   5.64642286 -11.25628281  -9.14308357  -6.31548405   5.85565186
  -3.38808775   1.07728541   0.86322337   0.38912717   1.35607779
  -2.06950688   2.3170712   -5.53133106   1.66941988  10.84726048
  -1.02761006   1.7295177   14.22632313  -2.24007463   9.15547371]"
571,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-R2 ( 0.00- 2.00 s).wav,9,"[  1.98427498  -3.33702803   3.99818158  11.02442837   7.39030981
  -6.65336943   8.36992645  -4.2129755   -4.22330236  23.05142212
   8.40926456   2.48004317  -4.61493063  -3.00609446  -7.26126385
   1.38038361   2.53381991  -0.2260543   -2.71695924  -2.04015374
  -2.4583509   -2.72766066  -2.56988883  -1.4407866   -7.5883007
  -6.44666767  -5.83312178  -2.06489801  -6.06651926   2.4480629
  -8.79946709  -7.48846865  -6.34695959  -7.24390364   6.23828506
  11.28496265  -1.44529748   4.06404114  -0.26857996   1.68739545
   4.2484045  -10.64624882  -7.95286942  -6.82252502   5.41494989
  -2.39813614   1.12666595   0.9022615    0.99519444   1.98203981
  -1.46182644   3.15798354  -4.68781424   2.74828672  11.31842995
  -1.80012095   0.27083108  12.86853123  -3.82373762  10.89475536]"
572,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-R13 ( 0.00- 2.00 s).wav,9,"[  1.76918042  -3.20703268   6.12814569  10.85019207  10.54275417
  -6.89045095   5.9998889   -3.5069375   -4.58611345  23.39805031
   7.47761536   1.83983743  -5.6503315   -3.88065457  -6.1189518
   0.23751582   2.79920197   0.05275797  -2.88861132  -3.21958375
  -1.16387951  -3.36848879  -0.20874234  -0.3766104   -8.56709862
  -7.39428806  -4.22172356  -2.09447193  -5.48852396   2.00557899
  -8.67010593  -6.58138084  -5.75833702  -6.9382329    5.15484428
  11.91262913  -2.35801673   1.70322001   0.38513163   2.00985503
   5.99625397 -10.06768608  -8.47326088  -5.77777863   4.79143143
  -3.69287872   0.78933167   1.37194252   1.0969708    0.15822706
  -1.21193969   1.9353596   -5.49661827   2.38223124  10.18842506
  -1.10056794   1.85163462  13.03106213  -1.55570221  10.27055073]"
573,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-R4 ( 0.00- 2.00 s).wav,9,"[  2.12351274  -4.78046799   3.60937262  12.60322857   6.87802172
  -7.32397985   9.77333832  -5.47146225  -5.01503372  25.27345467
   9.60917282   3.3247025   -4.32063198  -1.67545319  -8.3528347
   1.40185046   2.82632923   0.69275707  -3.69877005  -2.43407798
  -3.04737854  -3.31440783  -4.23989153  -2.35185099  -8.68874645
  -5.50914717  -7.69440651  -2.45614839  -6.80463219   1.5007416
 -11.36811256  -8.82687092  -7.24984598  -8.71638775   8.38713551
  12.77819729  -0.57765371   7.07063866  -0.22694977   2.56682134
   4.29916573 -12.61351013  -8.88419628  -8.03058147   5.68536186
  -1.33125389   1.4520725    1.32969403   1.13571191   3.48173952
  -1.92731512   3.16176391  -4.3768549    2.98123789  12.6381073
  -3.08004832  -0.19972891  16.29045868  -6.28295517  13.27571297]"
574,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-L2 ( 0.00- 2.00 s).wav,9,"[ 6.91238689e+00  1.72721064e+00 -3.64563775e+00  1.16194162e+01
  2.43477321e+00 -1.39035225e+00  5.33024979e+00  5.91844082e-01
 -6.02221107e+00  2.21450691e+01  6.74275589e+00 -4.77832556e+00
 -6.58754301e+00 -6.92686558e+00 -6.18707180e+00  7.53927040e+00
  1.94475316e-02 -5.00561619e+00  4.84293127e+00 -3.14671230e+00
 -3.84010482e+00 -3.47372365e+00 -3.69781590e+00 -3.74801373e+00
 -1.00818262e+01 -5.00176477e+00 -3.73750162e+00 -2.30101085e+00
 -6.35485792e+00  1.11957273e+01 -2.93009734e+00 -8.51871300e+00
 -8.48203468e+00 -8.58211327e+00  1.52784119e+01  1.01988239e+01
  3.97657657e+00 -8.59873831e-01 -8.35708737e-01 -5.34669518e-01
  2.02727962e+00 -1.28262215e+01 -8.58773708e+00 -7.59961271e+00
  3.88373137e-01  2.27422094e+00 -5.35392809e+00 -1.04573846e+00
 -2.00460052e+00  1.12802277e+01  1.19577301e+00  1.73262634e+01
 -4.31793022e+00  4.43435460e-01  1.41072330e+01 -2.04363322e+00
  3.02280879e+00  1.04713669e+01 -8.84283161e+00  3.35630202e+00]"
575,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A18/018-R14 ( 0.00- 2.00 s).wav,9,"[  2.40262794  -3.75827956   4.10740948   9.87230778   9.92584705
  -5.79119587   6.45972681  -3.6950624   -6.23304892  23.11783218
   9.42171574   1.60777462  -5.63134432  -3.08235192  -6.20652485
   1.00008845   4.09531641   1.11414754  -2.89924908  -3.70305157
  -2.13619351  -4.06296015  -1.91717076   0.53775197  -7.98825836
  -7.18167448  -5.44184446  -1.6941427   -5.78479052   4.11317587
  -8.22500229  -7.8122983   -6.22852802  -7.65900087   6.12391663
  12.84632587  -2.06950545   2.9324441   -0.43402913   2.01961088
   4.76606417 -10.78767204  -8.8305006   -6.78948307   6.54335594
  -3.05970049   1.86511528   0.11482368   0.1129374    1.25482202
  -2.5045414    2.29366875  -5.18114471   1.79730964  10.24700642
  -1.01695836   1.6955092   14.13263607  -2.77884746   8.82950592]"
